	utt_1	utt_2	dialog_id	label
3129	when i have extra time i work at burger king. its kind of gross	yuck! animals for food! phooey!	174	0
3130	yuck! animals for food! phooey!	oh are you a vegetarian or vegan?	174	0
3131	oh are you a vegetarian or vegan?	i am into animal rights, so of course i am!	174	0
3132	i am into animal rights, so of course i am!	i am more focused on my friends. i do not drink or smoke like they do though	174	0
3133	i am more focused on my friends. i do not drink or smoke like they do though	well, i am older than the hills!	174	1
3134	well, i am older than the hills!	but i have colorful hair!	174	0
3135	but i have colorful hair!	i am only 19 but definitely ready to move out on my own	174	0
3136	i am only 19 but definitely ready to move out on my own	be careful what you wish for.	174	0
3137	be careful what you wish for.	holidays are coming, and i get blue.	174	1
3138	holidays are coming, and i get blue.	why do you get blue around the holidays?	174	0
3139	why do you get blue around the holidays?	hi, how are you today?	175	1
3140	hi, how are you today?	good, just got home from a run, its my favorite thing to do.	175	0
3141	good, just got home from a run, its my favorite thing to do.	that sounds exhilarating, i rarely leave the house, i love playing online	175	0
3142	that sounds exhilarating, i rarely leave the house, i love playing online	my parents got me into running, they are very fit and trim	175	0
3143	my parents got me into running, they are very fit and trim	i think i am addicted to the internet, i play rpgs all the time	175	0
3144	i think i am addicted to the internet, i play rpgs all the time	i am online some but like to be outside prepping for my marathons	175	0
3145	i am online some but like to be outside prepping for my marathons	i started out going to vet school but due to my fear of blood i dropped out	175	1
3146	i started out going to vet school but due to my fear of blood i dropped out	i just started as a life coach, i could help you get motivated	175	0
3147	i just started as a life coach, i could help you get motivated	that would be great, i really need to get myself together	175	0
3148	that would be great, i really need to get myself together	do you like to cook?	175	1
3149	do you like to cook?	i do so i can eat clean, its important.	175	0
3150	i do so i can eat clean, its important.	i usually eat frozen meals.	175	0
3151	i usually eat frozen meals.	frozen food is bad, full of nitrates.	175	0
3152	frozen food is bad, full of nitrates.	i know.	175	0
3153	i know.	but it is easy , fast and cheap.	175	0
3154	but it is easy , fast and cheap.	clean eating is the way to go, you heard it from your personal life coach!	175	0
3155	clean eating is the way to go, you heard it from your personal life coach!	i will try to make some diet changes, i think you may be on the right track	175	0
3156	i will try to make some diet changes, i think you may be on the right track	be positive, you can can do it.	175	0
3157	be positive, you can can do it.	do you like walking outside?	175	1
3158	do you like walking outside?	hello, my name is stephanie and i am a little girl, who are you?	176	1
3159	hello, my name is stephanie and i am a little girl, who are you?	my name is eduardo and i am thirteen	176	0
3160	my name is eduardo and i am thirteen	i love playing with my dolls specifically because i like ripping their heads off.	176	1
3161	i love playing with my dolls specifically because i like ripping their heads off.	that is not ok, my older brother used to do that	176	0
3162	that is not ok, my older brother used to do that	it is not ok.	176	0
3163	it is not ok.	but it is fun , especially after you throw the heads at a fan.	176	0
3164	but it is fun , especially after you throw the heads at a fan.	wow lol! stick to sports! i play soccer!	176	0
3165	wow lol! stick to sports! i play soccer!	i would love to play soccer, but i fall everytime i try to kick the ball	176	0
3166	i would love to play soccer, but i fall everytime i try to kick the ball	that is not good! practice your balance!	176	0
3167	that is not good! practice your balance!	maybe i get my pet turtle to play soccer instead of clumsy me lol	176	0
3168	maybe i get my pet turtle to play soccer instead of clumsy me lol	lol that would be really funny to watch	176	0
3169	lol that would be really funny to watch	my pet turtle would do better than me playing soccer so yes lol	176	0
3170	my pet turtle would do better than me playing soccer so yes lol	lol, what is his or her name?	176	1
3171	lol, what is his or her name?	her name is shi nae nae, do you own one?	176	0
3172	her name is shi nae nae, do you own one?	no i just own a giraffe his name is earl	176	0
3173	no i just own a giraffe his name is earl	and my other turtle name is water melon drea	176	0
3174	and my other turtle name is water melon drea	interesting names! how did you come up with those?	176	0
3175	interesting names! how did you come up with those?	i love to read. i taking spanish and french and i am good cook.	177	1
3176	i love to read. i taking spanish and french and i am good cook.	hi i love to eat donuts while driving in my ford pinto.	177	0
3177	hi i love to eat donuts while driving in my ford pinto.	great! trabajo means to work and is my fave spanish word. you speak spanish or french.	177	0
3178	great! trabajo means to work and is my fave spanish word. you speak spanish or french.	yes spanish do you play games? i like call of duty	177	1
3179	yes spanish do you play games? i like call of duty	yes i play mario brothers. do you know how to say where are you in spanish?	177	0
3180	yes i play mario brothers. do you know how to say where are you in spanish?	no, but i roll play on the weekends	177	0
3181	no, but i roll play on the weekends	oh wow! what color is your pinto? wee means yes in french.	177	1
3182	oh wow! what color is your pinto? wee means yes in french.	brown with pink dots, do you got a favorite band?	177	1
3183	brown with pink dots, do you got a favorite band?	aerosmith! i have the call of duty game for my console but it is in spanish.	177	0
3184	aerosmith! i have the call of duty game for my console but it is in spanish.	my favorite band is insane clown posses.	177	0
3185	my favorite band is insane clown posses.	rose is spanish for the word pink. did you know that?	177	1
3186	rose is spanish for the word pink. did you know that?	no what is donut in spanish?	177	0
3187	no what is donut in spanish?	i have no clue but it would not translate here anyway.	177	0
3188	i have no clue but it would not translate here anyway.	haha to funny. i once ate 12 donuts did not feel great.	177	1
3189	haha to funny. i once ate 12 donuts did not feel great.	wow! what did you wash them down with?	177	0
3190	wow! what did you wash them down with?	soda and candy was playing call of duty heavy.	177	0
3191	soda and candy was playing call of duty heavy.	hey how are you?	178	1
3192	hey how are you?	i am good how are you doing	178	0
3193	i am good how are you doing	great just took a power walk	178	0
3194	great just took a power walk	that is always nice are you in school	178	1
3195	that is always nice are you in school	nope, are you?	178	0
3196	nope, are you?	yeah i am graduating high school this year	178	0
3197	yeah i am graduating high school this year	cool, are you going to college after?	178	0
3198	cool, are you going to college after?	yeah i want to go into physical therapy	178	0
3199	yeah i want to go into physical therapy	that is a good field to be in	178	0
3200	that is a good field to be in	yeah what do you do for a living	178	0
3201	yeah what do you do for a living	that is a good field to be in	178	0
